date,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2026-04-04 16:00:00+00:00,37.25,-6.9375,33.0,25.8375,24.0,3.7318811,24.8531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.1,1017.25836,0.0,0.0,0.0,0.0,52240.0,0.24,0.61625427,2.5312436,9.449572,11.966953,11.440979,11.435313,162.25523,158.83867,155.85446,151.8215,20.519999,23.2375,22.5375,21.637499,33.487503,27.0875,17.637499,17.2875,0.171,0.195,0.217,0.248,0.289
2026-04-04 17:00:00+00:00,37.25,-6.9375,33.0,25.0875,30.0,6.297017,23.385843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.6,1016.75073,0.0,0.0,0.0,0.0,47740.0,0.22,0.55735433,2.2298121,13.627795,15.5843,15.226764,16.199999,192.20045,186.63242,186.78888,180.0,27.0,22.637499,21.8375,21.137499,31.2875,27.7375,18.0875,17.2875,0.168,0.193,0.216,0.247,0.289
2026-04-04 18:00:00+00:00,37.25,-6.9375,33.0,24.7375,33.0,7.3819256,22.740849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1016.3478,0.0,0.0,0.0,0.0,45800.0,0.18,0.4507978,2.0901449,11.770403,13.854155,13.684735,16.039202,203.42871,204.56715,206.56499,189.0394,27.72,22.637499,21.9375,21.2375,28.637499,27.5375,18.5375,17.2875,0.166,0.192,0.216,0.247,0.289
2026-04-04 19:00:00+00:00,37.25,-6.9375,33.0,24.1875,26.0,3.4716372,21.015543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.1,1016.24115,0.0,0.0,0.0,0.0,49800.0,0.15,0.340614,2.2341561,11.27553,13.896187,14.587776,17.339897,196.69933,196.55714,195.75124,184.76355,24.48,22.5375,21.9375,21.3375,26.0375,26.887499,19.0375,17.2375,0.166,0.19,0.215,0.247,0.289
2026-04-04 20:00:00+00:00,37.25,-6.9375,33.0,23.0375,28.0,3.540132,20.349527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1016.3257,0.0,0.0,0.0,0.0,47900.0,0.11,0.18596052,2.0285058,8.049845,10.630672,13.358861,17.698677,206.56499,208.30066,194.03627,175.33322,22.68,22.0375,21.637499,21.2375,22.637499,25.5375,19.5375,17.2375,0.167,0.189,0.215,0.247,0.289
2026-04-04 21:00:00+00:00,37.25,-6.9375,33.0,21.2375,38.0,6.3500223,19.683475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.1,1016.20215,0.0,0.0,0.0,0.0,43860.0,0.06,0.044313785,1.5655057,4.3349743,9.387651,12.849528,17.414476,228.36655,212.47118,191.30989,172.87508,15.84,21.3375,21.137499,20.9375,18.9875,23.6875,19.9375,17.2375,0.17,0.189,0.215,0.247,0.289
2026-04-04 22:00:00+00:00,37.25,-6.9375,33.0,19.6875,46.0,7.7433596,18.647858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.8,1016.8791,0.0,0.0,0.0,0.0,42180.0,0.03,0.013430154,1.2392677,3.096837,8.587338,11.720751,16.394829,234.46223,213.02386,190.6196,171.15826,7.92,20.7375,20.7375,20.637499,17.2375,21.637499,20.2375,17.2375,0.174,0.189,0.214,0.247,0.289
2026-04-04 23:00:00+00:00,37.25,-6.9375,33.0,18.637499,54.0,9.144788,18.146782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,1017.662,0.0,0.0,0.0,0.0,41480.0,0.02,0.0,0.9888494,1.835647,5.904439,8.707238,13.896187,281.3099,217.56866,187.12492,163.44286,5.7599998,20.3375,20.4375,20.3375,15.987499,19.9875,20.4375,17.2375,0.177,0.19,0.214,0.247,0.289
2026-04-05 00:00:00+00:00,37.25,-6.9375,33.0,16.887499,58.0,8.570752,15.984299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,1017.8373,0.0,0.0,0.0,0.0,41020.0,0.02,0.008365248,0.8087672,3.6179552,5.3999996,1.609969,5.3999996,354.2895,323.13004,296.56497,143.13002,5.7599998,19.9375,19.9375,19.7375,15.037499,18.6875,20.4875,17.2375,0.179,0.19,0.214,0.247,0.289
2026-04-05 01:00:00+00:00,37.25,-6.9375,33.0,15.6875,60.0,7.9437046,14.70229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,1017.8211,0.0,0.0,0.0,0.0,40360.0,0.02,0.0030571704,0.7136463,3.0758414,6.924738,4.0249224,4.73506,20.556128,351.02744,10.304792,98.74608,5.7599998,19.9375,19.8375,19.5375,14.0875,17.637499,20.387499,17.2875,0.182,0.191,0.214,0.247,0.289
2026-04-05 02:00:00+00:00,37.25,-6.9375,33.0,14.4375,65.0,7.938781,13.404547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,1017.60455,0.0,0.0,0.0,0.0,39460.0,0.02,0.0016247313,0.5762563,3.396233,8.4042845,6.763786,6.28713,32.005356,9.865748,25.201094,66.37061,5.7599998,19.7375,19.8375,19.5375,13.3375,16.7875,20.2875,17.2875,0.183,0.192,0.214,0.247,0.289
2026-04-05 03:00:00+00:00,37.25,-6.9375,33.0,13.6375,70.0,8.266474,12.658491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.4,1017.3943,0.0,0.0,0.0,0.0,38460.0,0.02,0.0,0.46899033,3.6,10.636766,9.585739,9.290511,36.86999,23.962492,34.286938,54.46224,6.8399997,19.2375,19.8375,19.5375,12.737499,16.0375,20.0875,17.2875,0.185,0.193,0.214,0.246,0.289
2026-04-05 04:00:00+00:00,37.25,-6.9375,33.0,13.0875,72.0,8.153506,12.079567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1016.68933,2.0,0.0,0.0,2.0,37960.0,0.02,0.0,0.42232895,3.6,12.313894,12.738099,12.88981,36.86999,37.875042,42.709366,54.090195,7.2,18.7375,19.7375,19.5375,12.1875,15.3875,19.8375,17.3375,0.187,0.193,0.214,0.246,0.289
2026-04-05 05:00:00+00:00,37.25,-6.9375,33.0,12.487499,71.0,7.371466,11.222279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1016.4819,8.0,0.0,0.0,8.0,37680.0,0.02,0.00033409774,0.42058957,4.0249224,12.738099,15.192682,15.277749,26.564985,47.290634,53.67309,55.560955,7.2,17.8375,18.637499,18.9375,11.737499,14.8375,19.5875,17.3375,0.188,0.194,0.214,0.246,0.289
2026-04-05 06:00:00+00:00,37.25,-6.9375,33.0,12.287499,72.0,7.383986,11.013725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.4,1016.3794,3.0,0.0,0.0,3.0,37840.0,0.02,0.0,0.40079248,4.1046314,14.904173,19.969458,22.7057,15.255177,52.853233,62.04913,64.65388,7.92,16.9375,17.5375,18.0375,11.3875,14.3875,19.2875,17.387499,0.189,0.195,0.214,0.246,0.289
2026-04-05 07:00:00+00:00,37.25,-6.9375,33.0,11.987499,71.0,6.8912687,10.579299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1016.47485,2.0,0.0,0.0,2.0,38360.0,0.02,0.0009912133,0.4070052,4.2136917,16.800856,22.608458,27.475807,19.983198,44.999897,52.765083,58.392544,8.28,16.7375,17.137499,17.0375,10.987499,13.9375,18.9375,17.387499,0.191,0.196,0.214,0.246,0.289
2026-04-05 08:00:00+00:00,37.25,-6.9375,33.0,11.737499,71.0,6.651156,10.293341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.0,1016.96906,26.0,0.0,0.0,26.0,38520.0,0.02,0.00035819804,0.40035874,4.072935,18.161278,24.627789,29.379175,44.999897,50.630707,52.124958,53.972538,7.92,16.637499,17.0375,16.8375,10.5875,13.487499,18.637499,17.4375,0.192,0.196,0.215,0.246,0.289
2026-04-05 09:00:00+00:00,37.25,-6.9375,33.0,12.1375,69.0,6.6188736,10.721674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.6,1017.5723,26.0,0.0,0.0,26.0,39000.0,0.02,0.014455894,0.43939173,3.8268526,18.359999,25.11758,30.302078,48.814175,61.92762,62.70051,66.175735,7.2,16.137499,16.637499,16.5375,12.037499,13.1375,18.3375,17.4375,0.193,0.197,0.215,0.246,0.288
2026-04-05 10:00:00+00:00,37.25,-6.9375,33.0,14.8375,47.0,3.6257005,12.468149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,1017.61,3.0,0.0,0.0,3.0,41560.0,0.050000004,0.12474833,0.8955036,5.991594,19.469975,27.504095,32.686733,57.264786,70.559875,75.599945,82.40546,11.159999,15.537499,16.0375,16.637499,17.3375,13.787499,17.9875,17.4375,0.192,0.198,0.215,0.246,0.288
2026-04-05 11:00:00+00:00,37.25,-6.9375,33.0,18.137499,34.0,2.0183134,14.916725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1018.05383,0.0,0.0,0.0,0.0,45540.0,0.10000001,0.27980736,1.3753345,9.793058,14.587776,19.914217,30.24214,72.89719,74.248764,77.4712,89.31796,19.08,16.5375,15.9375,16.8375,22.7375,15.887499,17.637499,17.4875,0.19,0.198,0.215,0.246,0.288
2026-04-05 12:00:00+00:00,37.25,-6.9375,33.0,21.0375,29.0,2.3137133,18.202707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1017.9928,0.0,0.0,0.0,0.0,48460.0,0.16,0.42189896,1.7710984,11.013882,15.39184,16.039202,16.071491,78.6901,79.21575,80.960594,74.407135,21.96,19.0375,18.3375,17.4375,27.0875,18.637499,17.4375,17.4875,0.186,0.197,0.215,0.246,0.288
2026-04-05 13:00:00+00:00,37.25,-6.9375,33.0,23.2875,27.0,3.2387955,21.96968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1018.0225,1.0,0.0,0.0,1.0,50820.0,0.20000002,0.5307498,2.0879588,8.287822,10.446206,10.799999,11.159999,87.5105,88.025116,90.0,90.0,22.68,21.0375,20.2375,19.4375,30.887499,21.387499,17.3375,17.4875,0.18,0.196,0.214,0.246,0.288
2026-04-05 14:00:00+00:00,37.25,-6.9375,33.0,24.9375,23.0,2.3737218,24.29954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.4,1017.54584,3.0,0.0,0.0,3.0,54100.0,0.23,0.6075991,2.4312654,6.830519,9.178235,9.504273,9.83268,108.43504,115.55992,114.62355,113.749504,17.64,22.4375,21.637499,20.8375,33.3375,24.0375,17.4375,17.4875,0.174,0.194,0.214,0.246,0.288
2026-04-05 15:00:00+00:00,37.25,-6.9375,33.0,26.2375,21.0,2.179824,26.02772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1016.6657,2.0,0.0,0.0,2.0,56320.0,0.25,0.6379622,2.6941485,5.4477882,7.072878,7.42159,8.12197,97.59455,104.743614,104.03627,102.80426,16.199999,23.7375,22.9375,22.0375,34.537502,26.137499,17.637499,17.4875,0.168,0.192,0.213,0.245,0.288
2026-04-05 16:00:00+00:00,37.25,-6.9375,33.0,26.6875,18.0,0.4014195,25.356253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1016.07367,6.0,0.0,0.0,6.0,57400.0,0.24,0.6381157,2.8716187,8.707237,11.119281,10.883676,11.480557,150.2552,150.9455,145.78424,138.81418,19.44,24.137499,23.4375,22.5375,34.5875,27.8375,17.9875,17.4375,0.163,0.189,0.213,0.245,0.288
2026-04-05 17:00:00+00:00,37.25,-6.9375,33.0,25.8375,28.0,5.9429584,24.355518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.6,1015.76404,0.0,0.0,0.0,0.0,49160.0,0.22,0.5736781,2.3978615,12.324414,12.964998,12.959999,13.708391,186.70975,181.59111,180.0,166.32867,23.759998,23.4375,22.637499,22.2375,32.487503,28.5875,18.4375,17.4375,0.16,0.187,0.212,0.245,0.288
2026-04-05 18:00:00+00:00,37.25,-6.9375,33.0,25.4375,27.0,5.0761642,22.964228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.2,1015.36035,1.0,0.0,0.0,1.0,49460.0,0.19,0.47383893,2.3743143,11.966953,13.570615,13.905509,15.137133,201.16133,201.80147,201.25058,182.72626,24.119999,23.3375,22.637499,22.137499,29.2875,28.2875,18.9375,17.4375,0.155,0.185,0.211,0.245,0.288
2026-04-05 19:00:00+00:00,37.25,-6.9375,33.0,24.2375,31.0,6.0358047,21.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.3,1015.44476,0.0,0.0,0.0,0.0,46000.0,0.15,0.3452759,2.08929,12.181625,14.707222,17.114204,21.26744,198.9705,201.54105,194.62091,177.08922,26.28,22.5375,21.9375,21.637499,26.0375,27.387499,19.4875,17.4375,0.155,0.183,0.211,0.244,0.288
2026-04-05 20:00:00+00:00,37.25,-6.9375,33.0,22.5875,38.0,7.551863,20.389948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.2,1015.3235,0.0,0.0,0.0,0.0,42940.0,0.10000001,0.19703871,1.6996384,10.703569,14.578888,19.245697,26.6327,199.65392,200.22495,187.52373,170.66507,24.48,21.4375,21.0375,21.0375,22.5375,25.887499,19.9875,17.387499,0.157,0.183,0.21,0.244,0.288
2026-04-05 21:00:00+00:00,37.25,-6.9375,33.0,20.7375,51.0,10.235746,19.971153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.5,1015.5982,0.0,0.0,0.0,0.0,41200.0,0.050000004,0.04891384,1.1996899,5.815978,12.371645,19.201874,25.501621,201.80147,188.3658,173.54128,161.0534,21.24,20.5375,20.637499,21.0375,18.9375,23.887499,20.387499,17.387499,0.161,0.182,0.21,0.244,0.288
2026-04-05 22:00:00+00:00,37.25,-6.9375,33.0,19.387499,57.0,10.651034,19.16823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.9,1015.97845,22.0,0.0,0.0,22.0,40880.0,0.03,0.004971168,0.96850765,2.9024127,11.165805,18.161278,24.967499,209.7448,178.15244,166.2392,155.28258,11.5199995,20.137499,20.3375,20.7375,17.2375,21.8375,20.6875,17.387499,0.164,0.183,0.21,0.244,0.288
2026-04-05 23:00:00+00:00,37.25,-6.9375,33.0,18.5875,61.0,10.920421,18.767307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1016.2668,0.0,0.0,0.0,0.0,40640.0,0.01,0.0,0.835691,0.71999997,7.771331,14.512064,21.370783,270.0,166.60748,156.61476,147.38077,5.04,19.7375,19.9375,20.3375,15.9375,20.0875,20.8375,17.4375,0.168,0.183,0.21,0.244,0.288
2026-04-06 00:00:00+00:00,37.25,-6.9375,33.0,17.637499,60.0,9.778309,17.190084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.2,1016.2538,11.0,0.0,0.0,11.0,40960.0,0.01,0.001469013,0.8075726,2.7416782,4.5820518,10.195057,17.057314,23.198618,135.0001,137.86247,134.14499,2.16,19.4375,19.4375,19.637499,14.8375,18.7375,20.8375,17.4375,0.171,0.184,0.21,0.244,0.288
2026-04-06 01:00:00+00:00,37.25,-6.9375,33.0,15.8375,69.0,10.159455,15.400921,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.1,1016.12964,81.0,0.0,0.0,81.0,38680.0,0.01,0.0,0.55835426,3.4152596,3.8773184,6.9899354,13.684735,18.435053,68.19853,101.88863,116.56499,3.96,19.137499,19.0375,19.3375,14.1375,17.637499,20.7375,17.4375,0.174,0.184,0.21,0.244,0.287
2026-04-06 02:00:00+00:00,37.25,-6.9375,33.0,14.3875,78.0,10.60024,14.082651,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1019.7,1015.7114,67.0,0.0,0.0,67.0,34020.0,0.01,0.0,0.361014,3.396233,7.145796,9.605998,15.815435,32.005356,49.085716,77.00539,101.821465,6.4799995,18.9375,19.2375,19.2375,13.537499,16.7875,20.5875,17.4875,0.176,0.185,0.21,0.244,0.287
2026-04-06 03:00:00+00:00,37.25,-6.9375,33.0,13.8375,82.0,10.816431,13.669086,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1019.4,1015.4049,38.0,0.0,0.0,38.0,32540.0,0.01,0.0,0.285043,2.9024127,9.255571,14.869351,20.620806,29.744795,76.50425,96.952866,106.22027,6.8399997,19.0375,19.4375,19.137499,12.9375,16.1875,20.3375,17.4875,0.178,0.186,0.21,0.244,0.287
2026-04-06 04:00:00+00:00,37.25,-6.9375,33.0,13.8375,80.0,10.445493,13.498455,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.3,1015.30524,100.0,0.0,0.0,100.0,34020.0,0.01,0.0,0.31671965,3.319036,11.043261,17.399586,23.18579,49.398785,109.025696,114.44395,115.76928,5.3999996,18.2375,18.8375,18.8375,12.487499,15.5875,20.0875,17.5375,0.18,0.187,0.21,0.244,0.287
2026-04-06 05:00:00+00:00,37.25,-6.9375,33.0,13.6375,73.0,8.886701,12.673847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.1,1015.1033,38.0,0.0,18.0,22.0,36820.0,0.01,0.0016351324,0.4220822,4.6102495,14.05845,20.12461,24.590923,51.34017,92.935616,100.30479,107.90454,7.92,17.4375,17.9375,18.4375,12.3375,15.1375,19.8375,17.5375,0.181,0.188,0.21,0.244,0.287
2026-04-06 06:00:00+00:00,37.25,-6.9375,33.0,13.6375,69.0,8.054512,12.312555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.6,1014.6052,40.0,0.0,40.0,0.0,38520.0,0.02,0.00893476,0.48462677,5.6002855,20.991426,27.466372,28.137634,44.999897,67.83361,79.42653,93.66772,10.440001,16.5375,17.8375,18.7375,12.237499,14.737499,19.4875,17.5875,0.182,0.189,0.21,0.244,0.287
2026-04-06 07:00:00+00:00,37.25,-6.9375,33.0,13.8375,64.0,7.141899,12.78414,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1019.3,1015.30524,51.0,0.0,49.0,7.0,39480.0,0.02,0.0,0.57016265,2.1897945,6.830519,14.417988,17.309973,350.53775,71.564964,87.13766,106.9276,10.440001,15.737499,16.8375,17.8375,11.8875,14.5875,19.0875,17.5875,0.184,0.189,0.21,0.244,0.287
2026-04-06 08:00:00+00:00,37.25,-6.9375,33.0,13.487499,60.0,5.8729,12.011065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.2,1015.2006,19.0,0.0,19.0,0.0,40520.0,0.02,0.0024074265,0.61929446,3.0758414,13.75558,20.532627,21.629978,69.44387,83.99109,92.009514,108.43504,10.799999,15.537499,16.8375,17.637499,11.487499,14.287499,18.7875,17.637499,0.185,0.19,0.21,0.244,0.287
2026-04-06 09:00:00+00:00,37.25,-6.9375,33.0,13.487499,61.0,6.112209,11.993603,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.6,1015.599,91.0,0.0,68.0,72.0,40520.0,0.02,0.02206715,0.60380876,3.563818,13.493999,20.188908,21.407139,44.999897,80.78905,93.06642,109.653915,7.2,15.3375,16.637499,17.3375,13.0875,13.987499,18.4875,17.637499,0.185,0.191,0.21,0.244,0.287
2026-04-06 10:00:00+00:00,37.25,-6.9375,33.0,15.0875,60.0,7.379043,14.262278,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.3,1016.3186,99.0,0.0,81.0,97.0,40580.0,0.03,0.084869035,0.6867417,1.0182338,6.297428,12.413477,15.273505,224.9999,120.963684,119.53869,135.0001,5.7599998,15.1375,16.2375,16.7375,17.1875,14.5875,18.2875,17.637499,0.186,0.192,0.21,0.244,0.287
2026-04-06 11:00:00+00:00,37.25,-6.9375,33.0,16.9375,46.0,5.236525,15.171465,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.7,1016.74255,100.0,0.0,96.0,100.0,42120.0,0.06,0.1707736,1.0432494,4.1046314,6.28713,13.392774,18.440998,105.25517,113.62939,126.25393,141.34016,8.64,15.6375,16.4375,16.5375,21.0375,16.3375,18.0375,17.6875,0.185,0.192,0.21,0.244,0.287
2026-04-06 12:00:00+00:00,37.25,-6.9375,33.0,18.3375,42.0,5.197409,16.476856,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.3,1017.359,100.0,0.0,100.0,100.0,42760.0,0.09,0.2166915,1.2237931,4.6938252,5.771239,11.792404,21.518847,175.60138,176.42374,167.66092,162.47435,12.24,16.9375,16.3375,15.9375,21.3375,18.137499,17.887499,17.6875,0.183,0.192,0.21,0.243,0.287
2026-04-06 13:00:00+00:00,37.25,-6.9375,33.0,19.137499,43.0,6.259823,16.826683,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.2,1016.2742,100.0,0.0,100.0,100.0,42540.0,0.11,0.23883425,1.2642494,9.387651,15.077082,15.683774,15.778516,122.471176,123.310646,121.865944,124.77791,20.16,17.637499,16.9375,16.137499,21.4875,19.137499,17.8375,17.6875,0.181,0.191,0.21,0.243,0.287
2026-04-06 14:00:00+00:00,37.25,-6.9375,33.0,20.137499,42.0,6.820417,17.319403,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.1,1014.19556,100.0,0.0,100.0,100.0,42780.0,0.12,0.2471929,1.3686872,13.75558,23.803596,26.642431,29.539747,83.99109,86.531845,89.2258,92.09521,33.48,18.9375,18.2375,17.4375,21.7875,19.4375,17.8375,17.6875,0.18,0.191,0.21,0.243,0.287
2026-04-06 15:00:00+00:00,37.25,-6.9375,33.0,22.1875,38.0,7.1958375,19.24863,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.6,1012.7283,100.0,0.0,93.0,100.0,43580.0,0.15,0.37110257,1.6588879,15.192682,23.510508,24.858253,25.86494,76.29302,78.51804,79.99209,81.19329,30.599998,20.3375,19.637499,18.7375,26.7375,20.137499,17.8375,17.7375,0.177,0.19,0.21,0.243,0.287
2026-04-06 16:00:00+00:00,37.25,-6.9375,33.0,23.5375,36.0,7.601748,21.704138,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.8,1012.94495,100.0,0.0,85.0,100.0,44680.0,0.17,0.3848949,1.8580638,8.287822,10.495713,10.144082,10.30883,124.3804,120.96369,117.47435,114.775116,30.239998,21.8375,21.0375,20.2375,26.7375,22.4375,17.887499,17.7375,0.174,0.189,0.21,0.243,0.287
2026-04-06 17:00:00+00:00,37.25,-6.9375,33.0,23.637499,37.0,8.0928955,21.951498,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.1,1013.2451,100.0,0.0,100.0,100.0,43900.0,0.13,0.28714967,1.8400311,8.12197,10.182337,9.826088,9.0645685,192.80426,188.13002,188.42688,186.84268,17.28,22.2375,21.5375,20.637499,24.637499,23.0875,18.0875,17.6875,0.173,0.188,0.209,0.243,0.287
2026-04-06 18:00:00+00:00,37.25,-6.9375,33.0,22.637499,42.0,9.072729,21.54682,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.7,1012.8337,100.0,0.0,100.0,100.0,42500.0,0.11,0.19691722,1.5947123,5.8048253,8.311245,9.360001,7.0911775,277.1249,287.6502,292.6199,293.9625,20.16,21.3375,20.637499,19.9375,23.5375,23.0375,18.3375,17.6875,0.173,0.188,0.209,0.243,0.287
2026-04-06 19:00:00+00:00,37.25,-6.9375,33.0,22.5375,41.0,8.625876,20.989904,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1015.4,1011.53735,98.0,0.0,92.0,89.0,42420.0,0.08,0.17114383,1.6124355,8.12197,11.043261,12.768586,15.893093,77.19574,70.974304,68.498505,76.908104,16.919998,21.637499,20.9375,20.5375,22.4375,22.5375,18.637499,17.6875,0.173,0.187,0.209,0.243,0.287
2026-04-06 20:00:00+00:00,37.25,-6.9375,33.0,20.8375,52.0,10.61928,19.676609,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.3,1013.40784,100.0,0.0,84.0,100.0,41040.0,0.07000001,0.12880945,1.182429,9.290511,17.10284,19.826164,19.586117,234.46223,229.26797,209.35765,197.10281,24.119999,20.0375,20.0375,19.9375,20.5375,22.0375,18.887499,17.6875,0.174,0.187,0.209,0.243,0.287
2026-04-06 21:00:00+00:00,37.25,-6.9375,33.0,19.5875,56.0,10.571891,18.520102,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.3,1014.38745,100.0,0.0,100.0,100.0,40780.0,0.050000004,0.0739549,1.0034139,8.557102,16.862455,24.522316,28.137634,202.24907,196.1135,183.3664,176.33229,26.28,19.0375,18.637499,18.2375,18.5375,20.887499,19.0875,17.6875,0.176,0.187,0.209,0.243,0.287
2026-04-06 22:00:00+00:00,37.25,-6.9375,33.0,18.5375,67.0,12.293268,17.908155,11.0,0.1,0.1,0.0,0.0,0.0,61.0,1018.3,1014.37354,100.0,0.0,100.0,100.0,38900.0,0.04,0.03132087,0.70486665,9.220499,18.388212,24.448214,27.359999,141.34016,156.94867,166.37299,180.0,18.72,18.137499,17.9375,17.8375,17.7375,19.8375,19.2375,17.6875,0.179,0.188,0.209,0.243,0.287
2026-04-06 23:00:00+00:00,37.25,-6.9375,33.0,18.2875,71.0,12.939015,17.495436,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.2,1014.27045,100.0,0.0,94.0,100.0,37460.0,0.04,0.034945976,0.6097901,11.808878,23.363974,34.162083,38.30576,142.43134,146.3099,151.00414,158.4985,22.68,17.8375,17.7375,18.4375,17.387499,19.0375,19.2875,17.7375,0.182,0.188,0.209,0.242,0.286
2026-04-07 00:00:00+00:00,37.25,-6.9375,33.0,18.2375,67.0,12.007411,16.662323,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.6,1013.672,100.0,0.0,100.0,97.0,38820.0,0.050000004,0.054322224,0.69176364,15.072783,28.79325,41.82512,51.851246,130.15593,132.4664,138.48943,144.3235,29.16,17.8375,17.7375,19.137499,17.3375,18.4875,19.2875,17.7375,0.185,0.189,0.209,0.242,0.286
2026-04-07 01:00:00+00:00,37.25,-6.9375,33.0,18.4875,63.0,11.312501,16.37125,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.5,1013.5756,100.0,0.0,100.0,100.0,39820.0,0.06,0.07191622,0.78787744,17.283749,30.85307,49.426308,58.50747,144.3235,145.93904,153.62164,165.02312,35.64,18.137499,18.8375,19.4375,17.5875,18.2375,19.2375,17.7375,0.185,0.19,0.209,0.242,0.286
2026-04-07 02:00:00+00:00,37.25,-6.9375,33.0,18.7875,62.0,11.354297,15.964432,18.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.1,1013.1813,97.0,0.0,82.0,89.0,40040.0,0.06,0.09273221,0.8244796,22.218153,40.7373,51.288315,65.17491,153.01985,154.34077,156.85419,163.96759,42.839996,18.4375,18.2375,18.3375,17.637499,18.1875,19.1875,17.7375,0.186,0.191,0.209,0.242,0.286
2026-04-07 03:00:00+00:00,37.25,-6.9375,33.0,18.4375,70.0,12.865897,16.270308,29.0,0.2,0.2,0.0,0.0,0.0,61.0,1017.1,1013.1766,94.0,3.0,92.0,45.0,37640.0,0.06,0.06631654,0.6367718,21.068459,38.868332,44.70962,53.939964,163.11313,164.419,165.06853,168.8401,42.839996,17.9375,17.3375,16.8375,17.4375,18.1875,19.0875,17.7875,0.196,0.193,0.209,0.242,0.286
