date,cloud_cover_badajoz,cloud_cover_c_real,cloud_cover_cadiz,cloud_cover_cordoba,cloud_cover_huelva,cloud_cover_lisbon,cloud_cover_malaga,cloud_cover_seville,precipitation_badajoz,precipitation_c_real,precipitation_cadiz,precipitation_cordoba,precipitation_huelva,precipitation_lisbon,precipitation_malaga,precipitation_seville,pressure_msl_badajoz,pressure_msl_c_real,pressure_msl_cadiz,pressure_msl_cordoba,pressure_msl_huelva,pressure_msl_lisbon,pressure_msl_malaga,pressure_msl_seville,relative_humidity_2m_badajoz,relative_humidity_2m_c_real,relative_humidity_2m_cadiz,relative_humidity_2m_cordoba,relative_humidity_2m_huelva,relative_humidity_2m_lisbon,relative_humidity_2m_malaga,relative_humidity_2m_seville,temperature_2m_badajoz,temperature_2m_c_real,temperature_2m_cadiz,temperature_2m_cordoba,temperature_2m_huelva,temperature_2m_lisbon,temperature_2m_malaga,temperature_2m_seville,wind_direction_10m_badajoz,wind_direction_10m_c_real,wind_direction_10m_cadiz,wind_direction_10m_cordoba,wind_direction_10m_huelva,wind_direction_10m_lisbon,wind_direction_10m_malaga,wind_direction_10m_seville,wind_speed_10m_badajoz,wind_speed_10m_c_real,wind_speed_10m_cadiz,wind_speed_10m_cordoba,wind_speed_10m_huelva,wind_speed_10m_lisbon,wind_speed_10m_malaga,wind_speed_10m_seville,hour,sin_hour,cos_hour,temp_lag_1h,temp_lag_3h,temp_lag_6h,temp_lag_12h,temp_lag_24h,temp_rolling_mean_6h,temp_rolling_mean_24h
2026-03-28 21:00:00+00:00,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1022.4,1020.0,1020.0,1019.9,1022.6,1020.7,1019.6,45.575077,40.16138,76.592476,68.600784,79.92504,61.3323,73.90775,43.150085,16.55,13.6,15.648,15.5,15.5,17.0915,14.5555,19.9,4.085537,30.66885,263.5585,251.56496,220.31403,351.94098,155.37645,90.0,12.632101,17.9973,11.230904,0.56920993,7.7900705,20.542881,4.7521367,2.8799999,21,-0.7071067811865477,0.7071067811865474,21.6,22.95,21.7,9.45,19.1,22.366666666666664,16.047916666666666
2026-03-28 22:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.2,1023.1,1020.9,1021.3,1020.7,1023.8,1021.3,1020.6,46.78764,46.650322,85.28337,68.69918,85.23056,59.98861,79.71504,43.085648,15.7,11.7,14.948,13.7,14.45,16.5915,14.0055,19.15,8.829663,15.708701,250.25307,15.524177,90.0,7.853233,213.6901,2.6025116,18.762356,11.966954,7.458606,6.725354,1.26,21.077686,1.2979984,3.964089,22,-0.5000000000000004,0.8660254037844384,19.9,22.65,22.5,11.05,18.1,22.066666666666666,16.08125
2026-03-28 23:00:00+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.2,1024.2,1021.2,1022.1,1021.4,1024.9,1021.5,1021.2,44.515842,44.99446,90.70848,44.501804,74.867966,58.934364,82.88452,47.21135,15.05,11.7,14.398,14.45,14.35,16.3915,13.405499,17.8,23.198618,40.301247,240.01845,33.465405,36.11944,19.617973,284.03625,1.3638979,17.82091,18.645428,5.402999,12.730468,8.244708,19.300331,2.226477,7.562142,23,-0.2588190451025215,0.9659258262890681,19.15,21.6,22.8,13.7,16.75,21.50833333333333,16.125
2026-03-29 00:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1024.9,1021.4,1022.6,1021.8,1025.5,1021.5,1021.6,49.148754,50.179485,93.056656,45.06979,58.280907,57.085407,85.04342,48.964516,13.9,10.6,13.398,13.65,14.55,16.0915,12.7055,16.95,32.005356,35.972492,275.44025,25.426844,22.203527,29.99859,301.60745,12.26477,13.584932,13.789691,3.7971036,12.157663,9.526405,20.160803,2.7475805,12.710091,0,0.0,1.0,17.8,19.9,22.95,16.25,15.65,20.675,16.16875
2026-03-29 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.9,1025.9,1021.7,1023.1,1022.5,1026.1,1021.7,1022.5,55.025555,55.98929,94.57771,43.2484,49.973957,49.96642,85.5342,38.043575,12.6,9.5,12.948,13.9,15.0,16.241499,11.9555,16.9,28.178495,26.886866,322.43134,27.962143,26.896168,36.585407,336.8014,37.606056,11.435313,14.328949,2.9522195,16.50709,13.926464,21.744267,1.3708391,16.813387,1,0.25881904510252074,0.9659258262890683,16.95,19.15,22.65,18.5,14.3,19.675,16.222916666666666
2026-03-29 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1,1026.3,1021.9,1023.5,1022.9,1026.5,1021.6,1022.9,52.26765,58.481728,94.56738,45.540287,45.967052,44.30218,86.369156,41.24025,12.2,8.8,12.698,13.6,15.1,16.491499,11.655499,15.8,21.09242,25.709915,10.954029,37.375893,28.392921,28.131245,360.0,37.405437,13.504799,16.18199,5.6835546,16.308636,15.141414,20.615305,0.71999997,15.408671,2,0.49999999999999994,0.8660254037844387,16.9,17.8,21.6,19.65,12.95,18.716666666666665,16.33125
2026-03-29 03:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.6,1026.8,1022.1,1024.0,1023.3,1026.8,1021.8,1023.2,52.718582,54.924652,87.64553,48.551933,46.08675,46.029366,82.33344,42.039837,11.8,8.5,12.848,13.0,14.95,15.8914995,11.2055,15.5,27.612942,23.344032,19.48622,40.126038,35.154263,26.3069,18.435053,34.3804,13.203954,18.624563,12.410866,16.478603,15.631007,17.870834,2.2768397,16.575644,3,0.7071067811865475,0.7071067811865476,15.8,16.95,19.9,21.7,12.05,17.75,16.45
2026-03-29 04:00:00+00:00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.8,1027.2,1022.1,1024.2,1023.7,1027.0,1021.6,1023.5,56.16678,51.758457,59.758842,51.72775,47.58284,48.66239,70.7818,42.85685,10.95,7.6,13.948,12.25,14.4,15.2415,10.9555,15.2,24.96276,24.809395,32.39137,44.534245,31.651222,32.195713,360.0,32.06736,11.51578,21.019962,19.82453,15.655861,15.435983,17.229301,3.06,17.629894,4,0.8660254037844386,0.5000000000000001,15.5,16.9,19.15,22.5,11.55,17.016666666666666,16.59375
2026-03-29 05:00:00+00:00,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.9,1027.4,1022.1,1024.4,1023.8,1027.0,1021.3,1023.6,60.28892,53.988342,47.10937,53.951492,48.80318,53.027958,57.186104,43.353806,10.1,6.5,14.498,11.45,13.9,14.341499,11.0055,14.8,17.87879,27.897186,30.579157,48.366554,32.73523,35.610943,348.31067,34.9921,11.726277,17.311846,22.998478,15.172409,14.978984,16.383955,5.3305535,17.57744,5,0.9659258262890683,0.25881904510252074,15.2,15.8,17.8,22.8,11.25,16.35833333333333,16.745833333333334
2026-03-29 06:00:00+00:00,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.5,1027.4,1022.3,1024.7,1023.9,1027.3,1020.9,1023.9,60.799778,56.17626,46.84464,54.888943,51.175896,55.46426,54.71155,44.257816,9.55,5.55,14.148,10.6,12.9,13.5415,11.405499,14.15,17.560366,23.025528,29.013622,51.34017,34.641014,33.6901,343.53992,36.158287,14.915039,15.646544,24.49389,14.98331,12.033103,16.22498,8.2584505,17.389341,6,1.0,6.123233995736766e-17,14.8,15.5,16.95,22.95,10.85,15.858333333333334,16.89375
2026-03-29 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.9,1027.9,1022.6,1025.4,1024.4,1027.7,1021.0,1024.3,59.95688,54.765312,48.71903,52.391106,52.745564,58.449795,53.66425,44.372963,8.75,4.9,13.598,9.9,11.9,12.7915,11.8055,13.45,23.385246,19.653913,32.171192,42.357407,29.744795,37.76315,349.50858,40.16952,14.512064,16.055353,26.368616,16.563911,10.158444,16.165964,9.885262,18.138071,7,0.9659258262890683,-0.25881904510252063,14.15,15.2,16.9,22.65,10.35,15.391666666666666,17.03125
2026-03-29 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.6,1027.5,1022.6,1025.3,1024.5,1027.8,1021.0,1024.3,56.256603,56.499737,49.15521,48.89258,55.40019,58.387405,49.367794,44.708042,8.2,4.4,13.298,9.85,11.05,12.5415,12.8055,12.95,14.981683,18.19926,32.044643,39.55964,22.89059,33.6901,348.33124,37.234917,13.229694,13.83192,27.81859,16.109749,8.792405,15.575981,16.909464,16.956343,8,0.8660254037844388,-0.4999999999999998,13.45,14.8,15.8,21.6,9.45,14.816666666666668,17.160416666666666
2026-03-29 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.4,1028.6,1023.2,1026.0,1025.2,1028.6,1021.4,1025.1,53.591812,51.43004,48.407055,49.0284,57.02091,58.05828,41.90166,42.25476,7.95,5.05,13.098,9.7,11.15,12.0415,12.9555,12.6,10.304792,16.76264,33.27491,43.18173,28.442837,34.777905,333.43503,37.71605,14.087228,15.602999,27.558228,16.045261,9.826088,15.778516,17.709658,17.065859,9,0.7071067811865476,-0.7071067811865475,12.95,14.15,15.5,19.9,9.45,14.341666666666667,17.30625
2026-03-29 10:00:00+00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.1,1029.1,1023.8,1026.8,1025.8,1029.3,1021.5,1026.0,47.59006,45.856102,46.622482,46.421307,55.234352,51.99081,25.241253,38.18748,9.6,6.6,13.948,10.9,13.4,12.5415,15.605499,13.65,16.049078,18.251991,31.75944,48.69148,28.68606,37.926525,327.12372,40.389275,13.672893,17.816362,26.674032,15.815435,10.874742,17.570988,17.574675,15.833861,10,0.49999999999999994,-0.8660254037844387,12.6,13.45,15.2,19.15,11.05,13.858333333333334,17.4375
2026-03-29 11:00:00+00:00,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.1,1028.9,1024.3,1026.9,1026.0,1029.8,1021.8,1026.2,42.40936,43.218655,42.81299,39.880302,43.906887,45.528934,20.1747,31.197771,11.55,7.85,15.048,12.15,15.65,12.9915,17.4055,14.85,17.79609,26.075302,34.237514,54.865738,57.011467,40.601215,330.01843,52.214203,15.312701,18.837322,31.353085,17.82818,12.232057,18.254698,16.208998,20.270588,11,0.258819045102521,-0.9659258262890682,13.65,12.95,14.8,17.8,13.7,13.600000000000001,17.54583333333333
2026-03-29 12:00:00+00:00,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.1,1028.7,1024.7,1026.6,1026.2,1030.2,1022.0,1026.2,39.466404,38.91732,32.30284,36.552975,39.058193,41.76619,12.935688,28.54097,13.2,9.4,16.248,13.65,17.1,14.0415,19.0555,15.95,18.838526,24.743525,39.241722,57.821377,65.87902,35.604618,13.421859,57.32779,16.165964,22.792578,30.446085,18.927406,13.213764,17.932373,16.284779,19.672773,12,1.2246467991473532e-16,-1.0,14.85,12.6,14.15,16.95,16.25,13.608333333333334,17.59375
2026-03-29 13:00:00+00:00,34.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.1,1028.1,1024.6,1026.4,1026.0,1030.3,1021.9,1025.9,37.55019,34.28808,27.53885,32.79892,33.890434,37.40655,14.51729,26.292118,14.75,10.45,17.148,15.1,18.85,15.6414995,20.1555,17.3,20.194427,20.17074,39.522606,56.013794,43.754726,32.87627,31.078976,54.188755,16.685717,28.188826,28.002007,19.320465,11.712454,17.574675,15.342294,17.534992,13,-0.2588190451025208,-0.9659258262890683,15.95,13.65,13.45,16.9,18.5,13.908333333333333,17.58125
2026-03-29 14:00:00+00:00,9.0,55.0,0.0,7.0,9.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.3,1027.0,1023.8,1025.6,1025.0,1029.5,1020.8,1024.9,33.419876,27.912287,25.884466,30.709982,20.74925,33.059666,15.446267,21.162918,16.4,12.3,18.248,16.3,20.8,18.0415,21.4555,19.1,17.008036,16.370232,29.475794,50.194473,22.023115,38.088825,10.2567625,46.20175,15.999762,30.016855,28.533264,21.087675,17.280935,16.92383,19.206936,18.204933,14,-0.4999999999999998,-0.8660254037844388,17.3,14.85,12.95,15.8,19.65,14.549999999999999,17.53125
2026-03-29 15:00:00+00:00,85.0,79.0,0.0,1.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.5,1025.8,1023.2,1024.7,1024.2,1028.8,1020.5,1024.0,31.609146,23.300856,26.256834,31.866032,20.198593,30.683184,14.981403,18.697697,17.45,13.6,18.898,16.75,21.6,19.2915,21.9555,20.25,16.113499,20.556128,30.018288,52.26689,22.275955,39.644142,15.876014,42.27363,16.862455,30.758411,28.064419,19.118168,16.144905,16.363178,20.398058,18.731247,15,-0.7071067811865471,-0.7071067811865479,19.1,15.95,12.6,15.5,21.7,15.574999999999998,17.508333333333333
2026-03-29 16:00:00+00:00,92.0,6.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7,1025.0,1022.6,1024.3,1023.4,1028.1,1020.3,1023.3,29.57545,23.66161,28.221226,29.517893,18.351673,30.546467,17.764267,17.401072,18.45,13.6,19.198,17.5,22.2,20.3415,21.4555,21.05,17.418066,16.169111,30.762642,47.14761,17.55363,40.601215,13.83488,39.732265,19.242327,31.672838,26.393795,20.378988,18.501513,14.935662,24.84065,18.022486,16,-0.8660254037844384,-0.5000000000000004,20.25,17.3,13.65,15.2,22.5,16.849999999999998,17.447916666666668
2026-03-29 17:00:00+00:00,42.0,6.0,0.0,16.0,62.0,95.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.2,1024.3,1022.1,1023.3,1022.8,1027.3,1020.6,1022.6,26.712301,23.16364,27.914377,25.51753,20.139381,32.556946,18.827578,15.739978,18.45,13.75,19.548,17.95,21.95,20.741499,20.2055,21.7,20.603325,19.746927,31.964127,24.25391,18.749857,28.113117,25.104542,39.173653,25.57584,29.834423,26.521152,17.965767,20.719553,14.897651,28.425186,18.807201,17,-0.9659258262890683,-0.25881904510252063,21.05,19.1,14.85,14.8,22.8,18.083333333333332,17.3875
2026-03-29 18:00:00+00:00,97.0,26.0,36.0,69.0,98.0,74.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.2,1024.2,1022.0,1022.9,1022.9,1027.3,1021.1,1022.6,27.563915,21.599245,25.669018,23.620758,21.568275,39.915718,16.384176,16.5874,17.95,13.4,19.848,18.0,21.55,19.5915,19.755499,21.4,24.537718,23.670557,34.46735,21.11358,17.525654,7.4068255,32.8404,37.875053,27.306065,28.694056,25.762648,19.488274,21.518847,18.151463,23.566256,20.523157,18,-1.0,-1.8369701987210297e-16,21.7,20.25,15.95,14.15,22.95,19.224999999999998,17.341666666666665
2026-03-29 19:00:00+00:00,98.0,15.0,83.0,18.0,80.0,41.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1,1024.6,1022.3,1022.8,1022.9,1027.1,1021.6,1022.8,28.124784,22.074896,27.61642,24.22317,22.26824,47.00496,16.61203,20.580711,17.05,12.65,18.848,17.6,20.85,17.6415,18.8555,20.15,22.945778,24.473705,43.602894,22.348164,21.11358,356.6982,46.97493,28.30066,26.778893,28.676548,26.099998,17.515581,19.488274,18.751125,14.773164,21.261345,19,-0.9659258262890684,0.2588190451025203,21.4,21.05,17.3,13.45,22.65,20.133333333333333,17.277083333333334
2026-03-29 20:00:00+00:00,73.0,10.0,30.0,15.0,36.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3,1025.2,1022.6,1023.2,1023.4,1027.2,1022.2,1023.5,29.88962,25.197214,32.754883,27.069374,27.571781,52.765087,32.11418,23.453552,16.15,11.7,17.398,15.85,19.4,16.7915,16.8055,18.35,19.625774,34.0278,56.309914,47.62646,26.564985,351.20953,74.2913,23.325373,24.652115,25.411257,20.767975,13.888023,13.282243,17.66753,11.966954,21.366234,20,-0.8660254037844386,0.5,20.15,21.7,19.1,12.95,21.6,20.608333333333334,17.172916666666666
2026-03-29 21:00:00+00:00,88.0,1.0,1.0,2.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.6,1026.4,1023.4,1023.7,1024.1,1027.5,1022.9,1024.2,29.057192,26.87144,33.313145,30.40519,32.892876,54.20839,60.59716,24.71395,15.15,9.8,16.448,13.7,16.65,15.2915,14.855499,17.4,20.136398,38.52391,53.01115,44.999897,50.355858,351.87,130.60121,14.641935,23.006226,23.697872,17.352036,9.1641035,8.181589,20.364674,4.978554,20.650637,21,-0.7071067811865477,0.7071067811865474,18.35,21.4,20.25,12.6,19.9,20.483333333333334,17.0375
2026-03-29 22:00:00+00:00,20.0,0.0,5.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.3,1028.0,1024.0,1025.1,1025.0,1028.0,1024.2,1024.6,27.824814,27.213425,30.622492,31.632145,30.790237,55.35128,75.52421,25.183495,14.55,8.8,15.997999,12.75,15.8,14.591499,13.7555,16.75,26.95876,34.72135,26.564985,57.17146,59.6974,358.99493,135.0001,7.1933823,23.4256,24.965551,16.904673,13.281023,16.053335,20.523155,6.1094027,18.687086,22,-0.5000000000000004,0.8660254037844384,17.4,20.15,21.05,13.65,19.15,20.008333333333336,16.933333333333334
2026-03-29 23:00:00+00:00,21.0,32.0,0.0,2.0,2.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1028.2,1028.9,1024.7,1026.6,1026.1,1028.6,1025.6,1025.5,27.136646,29.783976,33.511093,27.970198,29.892845,55.851448,81.4028,25.530695,13.95,7.7,15.048,12.5,15.4,14.2915,12.5555,16.3,25.974339,43.9054,11.546671,56.852993,49.267986,8.530692,119.63829,12.131309,23.426292,19.986485,17.085785,21.068459,17.10284,18.201374,12.011544,19.699928,23,-0.2588190451025215,0.9659258262890681,16.75,18.35,21.7,14.85,17.8,19.291666666666668,16.833333333333332
2026-03-30 00:00:00+00:00,19.0,32.0,28.0,12.0,18.0,99.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1028.6,1029.8,1025.1,1027.2,1026.5,1029.4,1026.8,1026.0,28.100416,33.14545,32.517338,26.015467,34.283283,57.728725,79.5619,25.567642,12.95,6.65,14.548,11.8,14.3,13.9415,11.0555,15.75,24.527704,47.842213,22.833694,47.174767,28.610369,21.666033,95.355736,31.534754,20.37899,17.968472,18.553974,20.12461,13.53236,14.138882,17.355772,18.58451,0,0.0,1.0,16.3,17.4,21.4,15.95,16.95,18.39166666666667,16.770833333333332
2026-03-30 01:00:00+00:00,22.0,42.0,16.0,20.0,13.0,64.0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.3,1030.7,1025.6,1028.0,1026.9,1030.1,1027.2,1027.0,30.534554,37.107918,32.4904,26.685274,39.89886,62.99628,66.663445,28.34999,11.8,5.8,14.048,10.95,13.2,13.341499,10.655499,14.55,27.095472,45.85501,34.9119,44.999897,18.435053,29.953526,73.61038,58.81509,17.388409,17.057314,21.072304,18.582766,14.230248,12.257194,12.758432,15.990646,1,0.25881904510252074,0.9659258262890683,15.75,16.75,20.15,17.3,16.9,17.45,16.720833333333335
2026-03-30 02:00:00+00:00,15.0,28.0,8.0,45.0,14.0,84.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.5,1030.9,1026.1,1028.2,1026.9,1030.0,1027.3,1027.2,33.72193,41.692368,25.735462,32.144325,44.040737,63.812027,65.73867,25.581726,10.7,4.9,13.598,9.6,12.3,13.091499,10.655499,13.4,30.425709,47.96831,54.574142,44.999897,20.297659,12.835609,67.01126,65.12587,13.151091,17.205778,21.426805,15.528064,14.009968,14.584443,6.452441,21.824583,2,0.49999999999999994,0.8660254037844387,14.55,16.3,18.35,19.1,15.8,16.51666666666667,16.62291666666667
2026-03-30 03:00:00+00:00,26.0,23.0,36.0,4.0,75.0,21.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.7,1031.1,1026.3,1028.3,1027.4,1029.7,1026.9,1027.6,38.977104,44.773373,25.482054,34.358925,43.534393,56.24269,65.63944,26.852015,9.6,4.1,13.048,8.95,11.65,13.5415,10.2055,12.6,30.068504,44.999897,57.89378,44.029083,44.326046,24.498568,55.304783,50.906155,11.855429,16.546299,21.67487,15.021105,10.819482,15.62686,2.8460495,18.553974,3,0.7071067811865475,0.7071067811865476,13.4,15.75,17.4,20.25,15.5,15.691666666666668,16.522916666666667
2026-03-30 04:00:00+00:00,41.0,25.0,19.0,9.0,98.0,41.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,1030.8,1026.6,1028.3,1027.6,1029.6,1026.7,1027.6,43.794147,46.882015,32.67952,36.841995,47.602062,50.605232,64.66773,28.058199,8.7,3.5,11.398,8.2,10.25,13.4415,9.9555,11.7,28.855572,39.889538,72.75845,36.86998,63.435013,36.995354,14.036275,45.48141,10.070353,15.717823,10.931203,15.299999,8.049845,16.45204,1.484318,15.146761,4,0.8660254037844386,0.5000000000000001,12.6,14.55,16.75,21.05,15.2,14.891666666666666,16.402083333333334
2026-03-30 05:00:00+00:00,56.0,54.0,12.0,14.0,5.0,16.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.1,1030.9,1026.7,1028.4,1027.8,1029.8,1026.6,1027.8,47.599297,48.395447,36.669918,40.103672,45.687237,48.149197,65.72674,29.247482,7.8,3.05,10.398,7.4,10.1,12.7915,9.5555,10.9,20.323217,38.55049,43.602894,37.614033,55.304783,35.134277,351.2539,44.999897,10.365251,14.730336,10.44,13.861168,11.384198,17.82818,2.36753,14.000713,5,0.9659258262890683,0.25881904510252074,11.7,13.4,16.3,21.7,14.8,14.049999999999999,16.25625
2026-03-30 06:00:00+00:00,23.0,18.0,2.0,5.0,33.0,15.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.4,1030.8,1026.7,1028.9,1027.9,1029.8,1026.5,1028.1,49.95751,50.541733,35.51183,43.981018,39.359055,46.288662,69.16202,31.911911,7.2,2.6,10.148,6.55,9.9,12.1915,8.9555,10.05,18.435053,41.98713,37.146767,39.588108,47.290634,39.805527,334.02567,47.72637,10.814989,12.108261,14.904173,12.145665,12.738099,18.275984,7.8087645,13.379461,6,1.0,6.123233995736766e-17,10.9,12.6,15.75,21.4,14.15,13.149999999999999,16.09375
2026-03-30 07:00:00+00:00,26.0,20.0,13.0,18.0,5.0,6.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.7,1031.0,1027.3,1029.1,1028.3,1030.3,1026.7,1028.5,53.577465,52.014053,36.460377,48.58157,34.27803,46.24084,71.4622,34.59518,6.45,2.25,9.698,5.6,9.55,11.4415,8.0555,9.3,16.26028,43.754726,34.17704,48.53239,47.83418,46.70978,332.90454,48.503635,9.0,11.712454,17.623463,10.32924,12.870944,17.063011,8.694204,12.496718,7,0.9659258262890683,-0.25881904510252063,10.05,11.7,14.55,20.15,13.45,12.200000000000001,15.922916666666666
2026-03-30 08:00:00+00:00,41.0,46.0,1.0,14.0,12.0,3.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.5,1031.4,1027.2,1029.2,1028.6,1030.2,1027.0,1028.7,58.016758,57.04107,41.641666,54.574886,37.34876,46.673573,68.20466,40.433292,6.15,1.6,8.948,4.95,8.95,11.1915,7.8555,8.5,10.203924,56.63362,29.267897,46.507374,50.774345,46.332153,339.1931,43.7812,9.144637,8.836514,18.777029,9.67657,11.385622,16.423458,9.627896,11.966954,8,0.8660254037844388,-0.4999999999999998,9.3,10.9,13.4,18.35,12.95,11.325000000000001,15.75
2026-03-30 09:00:00+00:00,63.0,80.0,5.0,27.0,32.0,21.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3,1032.0,1027.9,1030.1,1029.0,1030.6,1027.7,1029.2,60.647808,57.07654,44.298817,58.64469,42.178688,45.446266,55.825043,42.24738,6.25,2.55,8.748,5.25,8.65,10.9915,8.1055,8.35,17.17599,53.74608,28.072395,43.667847,49.939285,47.64261,336.66592,40.030197,10.3621235,10.04458,18.359999,10.948973,10.348043,16.563911,9.997699,11.753876,9,0.7071067811865476,-0.7071067811865475,8.5,10.05,12.6,17.4,12.6,10.508333333333335,15.564583333333333
2026-03-30 10:00:00+00:00,31.0,59.0,0.0,24.0,10.0,11.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.8,1031.8,1028.4,1030.7,1029.6,1031.3,1028.2,1030.0,57.556667,49.733006,43.544098,53.496758,41.638054,41.697918,35.418095,38.571983,8.45,5.1,10.048,7.6,10.5,11.7415,12.0555,9.7,27.645891,62.969223,31.263678,54.039394,47.93576,48.416687,313.91916,48.289345,8.534353,9.901636,17.688606,11.341428,9.9408245,17.085785,6.7469993,11.091564,10,0.49999999999999994,-0.8660254037844387,8.35,9.3,11.7,16.75,13.65,9.799999999999999,15.387499999999998
2026-03-30 11:00:00+00:00,60.0,58.0,41.0,18.0,24.0,16.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1031.5,1028.9,1030.8,1029.9,1031.7,1028.5,1030.2,45.90375,41.634277,41.665264,47.15714,35.0426,38.716652,23.180098,34.07266,10.85,7.35,12.148,9.3,12.55,12.591499,14.4555,11.45,36.656208,55.06899,31.522133,65.87902,67.16631,48.704727,280.30478,58.53591,9.648067,13.83192,15.83693,13.213764,14.84318,17.728857,6.037383,14.138882,11,0.258819045102521,-0.9659258262890682,9.7,8.5,10.9,16.3,14.85,9.466666666666667,15.222916666666668
2026-03-30 12:00:00+00:00,73.0,60.0,42.0,36.0,33.0,28.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.7,1031.0,1028.8,1030.4,1029.9,1031.8,1028.5,1030.1,38.046104,35.421467,38.531895,43.691837,31.69005,37.555195,21.185902,31.396677,12.7,9.4,14.348,11.1,14.15,13.841499,15.855499,13.15,46.636536,45.85501,36.573124,68.19853,73.237366,47.64261,246.0375,61.2203,8.913181,17.057314,13.896187,13.570615,15.602999,16.563911,7.0911775,14.581111,12,1.2246467991473532e-16,-1.0,11.45,8.35,10.05,15.75,15.95,9.558333333333332,15.081249999999999
